time,deviceName,laeq_global_dB,dominant_class,dominant_pct,lafmax_dB,lafmax_class,LAeq_common,LAeq_impact,LAeq_rotarytool,LAeq_person,LAeq_vehicle,pct_common,pct_impact,pct_rotarytool,pct_person,pct_vehicle,L10_dB,L50_dB,L90_dB,rssi,snr
2026-05-29 00:00:03,Laboratorios Civil Central,50.859,Mixed,66.602,52.05,Group 1 (Common),50.85,0.0,0.0,0.0,50.547,66.602,0.049,0.195,0.0,33.057,52.732,50.685,49.418,-91,11.3
2026-05-29 00:00:09,Laboratorios Eléctrica Superior,15.587,Silence,0.0,18.124,Silence,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.789,15.289,13.8,-91,-0.5
2026-05-29 00:00:19,Laboratorios Civil Inferior,25.748,Silence,0.0,27.067,Silence,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.865,25.433,24.773,-107,7.3
2026-05-29 00:00:21,Laboratorios Eléctrica Centro,23.785,Silence,0.0,24.58,Silence,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.258,24.0,22.331,-111,3.8
2026-05-29 00:00:59,Pasillo Salones Civil,14.23,Silence,0.0,15.011,Silence,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.99,14.055,13.144,-89,12.3
2026-05-29 00:01:05,Lobby Civil,38.254,Silence,0.0,38.9,Silence,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.096,38.228,37.759,-109,7.8
2026-05-29 00:01:17,Laboratorios Civil Superior,32.796,Silence,0.0,34.371,Silence,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.472,32.459,30.794,-94,12.5
2026-05-29 00:02:07,Pasillo Decanato Civil,38.036,Silence,0.0,38.924,Silence,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.027,37.982,37.073,-99,11.0
2026-05-29 00:03:29,Laboratorios Eléctrica Inferior,17.091,Silence,0.0,19.565,Silence,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.886,16.107,15.581,-108,6.8
2026-05-29 00:03:46,Salón - Uma Civil,13.122,Silence,0.0,17.328,Silence,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.351,11.633,9.203,-103,8.5
2026-05-29 00:03:59,Pasillo Decanato Eléctrica,19.563,Silence,0.0,20.349,Silence,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.285,19.52,18.931,-98,11.5
2026-05-29 00:04:12,Salón - Uma Eléctrica,43.026,Silence,0.0,44.001,Silence,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.045,43.187,41.937,-108,7.2
2026-05-29 00:04:42,Lobby Eléctrica,32.683,Silence,0.0,33.65,Silence,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.447,32.642,32.082,-94,14.3
2026-05-29 00:04:54,Salón - Extremo Civil,13.171,Silence,0.0,13.672,Silence,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.685,13.288,12.523,-75,11.8
2026-05-29 00:04:54,Pasillo Salones Eléctrica,28.956,Silence,0.0,29.858,Silence,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.933,28.921,28.228,-102,11.0
2026-05-29 00:05:03,Laboratorios Civil Central,50.29,Mixed,53.472,51.13,Group 1 (Common),50.363,0.0,0.0,0.0,49.734,43.967,0.738,1.476,0.043,53.472,51.576,50.036,49.105,-88,12.8
2026-05-29 00:05:09,Laboratorios Eléctrica Superior,14.654,Silence,0.0,15.418,Silence,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.35,14.673,13.769,-93,11.5
2026-05-29 00:05:19,Laboratorios Civil Inferior,26.49,Silence,0.0,27.403,Silence,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.269,26.633,25.355,-111,3.8
2026-05-29 00:05:21,Laboratorios Eléctrica Centro,24.031,Silence,0.0,24.949,Silence,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.025,23.888,23.304,-114,-1.8
2026-05-29 00:05:59,Pasillo Salones Civil,13.712,Silence,0.0,14.308,Silence,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.35,13.719,13.085,-87,10.8
2026-05-29 00:06:05,Lobby Civil,40.836,Silence,0.0,42.29,Silence,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.834,40.723,39.349,-84,12.3
2026-05-29 00:06:17,Laboratorios Civil Superior,30.891,Silence,0.0,32.745,Silence,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.731,31.429,28.226,-95,12.0
