time,deviceName,laeq_global_dB,dominant_class,dominant_pct,lafmax_dB,lafmax_class,LAeq_common,LAeq_impact,LAeq_rotarytool,LAeq_person,LAeq_vehicle,pct_common,pct_impact,pct_rotarytool,pct_person,pct_vehicle,L10_dB,L50_dB,L90_dB,rssi,snr
2026-06-19 00:01:53,Lobby Civil,38.591,Silence,0.0,39.332,Silence,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.235,38.606,38.035,-105,5.8
2026-06-19 00:02:00,Laboratorios Civil Central,49.166,Mixed,66.45,49.797,Group 1 (Common),49.235,0.0,0.0,0.0,0.0,66.45,1.432,5.208,0.043,26.736,49.624,49.062,48.7,-88,12.0
2026-06-19 00:02:01,Laboratorios Civil Superior,36.472,Silence,0.0,37.46,Silence,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.536,36.213,35.687,-98,11.8
2026-06-19 00:02:02,Salón - Extremo Civil,14.349,Silence,0.0,16.738,Silence,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.307,13.948,11.955,-79,9.0
2026-06-19 00:02:08,Laboratorios Eléctrica Superior,15.047,Silence,0.0,16.319,Silence,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.273,14.899,14.433,-89,12.0
2026-06-19 00:02:10,Lobby Eléctrica,36.861,Silence,0.0,41.812,Silence,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.085,36.033,33.492,-103,7.8
2026-06-19 00:02:16,Salón - Uma Eléctrica,43.956,Silence,0.0,44.791,Silence,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.672,43.999,42.905,-97,11.5
2026-06-19 00:02:18,Pasillo Salones Civil,15.815,Silence,0.0,17.429,Silence,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.777,15.134,14.127,-102,8.8
2026-06-19 00:02:18,Pasillo Decanato Civil,21.633,Silence,0.0,22.252,Silence,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.165,21.786,20.747,-103,11.5
2026-06-19 00:02:27,Salón - Uma Civil,10.893,Silence,0.0,12.471,Silence,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.241,10.668,9.907,-91,14.5
2026-06-19 00:02:29,Laboratorios Civil Inferior,38.493,Silence,0.0,39.146,Silence,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.22,38.254,37.549,-109,7.8
2026-06-19 00:02:31,Pasillo Decanato Eléctrica,32.94,Silence,0.0,38.446,Silence,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.772,31.709,26.617,-91,12.8
2026-06-19 00:02:38,Pasillo Salones Eléctrica,31.573,Silence,0.0,32.817,Silence,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.189,31.555,29.956,-85,14.5
2026-06-19 00:02:45,Salón - Extremo Eléctrica,16.013,Silence,0.0,16.799,Silence,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.907,16.182,14.824,-96,10.8
2026-06-19 00:02:53,Laboratorios Eléctrica Centro,17.751,Silence,0.0,18.957,Silence,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.477,17.926,15.724,-113,3.0
2026-06-19 00:03:12,Laboratorios Eléctrica Inferior,15.148,Silence,0.0,15.95,Silence,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.9,15.107,14.25,-115,-0.5
2026-06-19 00:06:53,Lobby Civil,38.638,Silence,0.0,39.553,Silence,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.238,38.697,37.796,-83,15.8
2026-06-19 00:07:00,Laboratorios Civil Central,50.75,Group 1 (Common),91.319,52.341,Group 1 (Common),50.708,0.0,0.0,0.0,0.0,91.319,0.694,1.302,0.043,6.684,52.033,50.554,49.773,-87,11.5
2026-06-19 00:07:01,Laboratorios Civil Superior,34.335,Silence,0.0,35.684,Silence,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.407,34.21,32.5,-97,12.3
2026-06-19 00:07:02,Salón - Extremo Civil,14.652,Silence,0.0,18.433,Silence,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.816,13.651,12.979,-117,-6.3
2026-06-19 00:07:08,Laboratorios Eléctrica Superior,30.476,Silence,0.0,37.46,Silence,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.004,26.314,13.769,-88,12.5
2026-06-19 00:07:10,Lobby Eléctrica,24.769,Silence,0.0,26.132,Silence,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.563,24.713,23.882,-97,11.8
2026-06-19 00:07:16,Salón - Uma Eléctrica,44.4,Silence,0.0,44.854,Silence,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.788,44.484,43.874,-114,-2.8
2026-06-19 00:07:18,Pasillo Salones Civil,14.488,Silence,0.0,14.97,Silence,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.798,14.495,14.108,-100,11.0
2026-06-19 00:07:18,Pasillo Decanato Civil,21.478,Silence,0.0,22.24,Silence,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.277,21.402,20.514,-88,13.0
2026-06-19 00:07:27,Salón - Uma Civil,9.842,Silence,0.0,10.498,Silence,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.432,9.849,9.017,-92,10.3
2026-06-19 00:07:29,Laboratorios Civil Inferior,38.417,Silence,0.0,39.37,Silence,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.253,38.21,37.332,-110,5.0
2026-06-19 00:07:31,Pasillo Decanato Eléctrica,13.856,Silence,0.0,14.535,Silence,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.378,13.812,13.18,-114,-7.2
2026-06-19 00:07:38,Pasillo Salones Eléctrica,37.22,Silence,0.0,44.079,Silence,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.917,32.505,29.616,-86,12.3
2026-06-19 00:07:45,Salón - Extremo Eléctrica,15.206,Silence,0.0,17.253,Silence,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.995,14.921,14.087,-80,12.0
2026-06-19 00:07:53,Laboratorios Eléctrica Centro,22.123,Silence,0.0,23.697,Silence,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.7,21.855,20.63,-88,12.3
2026-06-19 00:08:12,Laboratorios Eléctrica Inferior,18.905,Silence,0.0,22.189,Silence,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.632,17.584,16.165,-113,1.0
2026-06-19 00:11:53,Lobby Civil,40.409,Silence,0.0,40.83,Silence,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.955,40.42,39.743,-107,5.2
2026-06-19 00:12:00,Laboratorios Civil Central,50.508,Group 1 (Common),93.099,51.808,Group 1 (Common),50.085,0.0,0.0,0.0,0.0,93.099,0.304,2.214,0.043,4.384,51.547,50.705,49.508,-85,10.5
2026-06-19 00:12:01,Laboratorios Civil Superior,34.296,Silence,0.0,35.903,Silence,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.342,34.315,32.836,-93,10.2
2026-06-19 00:12:02,Salón - Extremo Civil,14.266,Silence,0.0,16.986,Silence,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.109,14.147,13.776,-116,-7.3
2026-06-19 00:12:08,Laboratorios Eléctrica Superior,28.005,Silence,0.0,38.331,Silence,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.848,12.281,11.784,-97,13.5
