time,deviceName,max_dB,class_label,average_dB,stdev,rssi,snr
2025-12-11 16:20:59,INMP441,63.5,People,59.7,1.79,-108,7.0
2025-12-11 16:21:59,INMP441,63.7,People,59.5,1.58,-109,6.3
2025-12-11 16:23:00,INMP441,66.1,People,59.3,1.78,-106,7.8
2025-12-11 16:24:00,INMP441,65.1,People,59.9,1.75,-106,8.8
2025-12-11 16:25:00,INMP441,64.2,People,60.2,1.7,-109,-0.3
2025-12-11 16:26:00,INMP441,65.0,People,59.8,1.78,-107,7.8
2025-12-11 16:27:00,INMP441,64.5,People,59.6,1.73,-108,6.8
2025-12-11 16:28:00,INMP441,63.8,People,59.6,1.65,-109,6.3
2025-12-11 16:29:00,INMP441,68.1,People,60.1,2.06,-105,8.8
2025-12-11 16:30:04,INMP441,64.9,Background Noise,59.9,1.85,-105,9.3
2025-12-11 16:31:04,INMP441,66.8,People,60.4,2.06,-109,6.3
2025-12-11 16:32:04,INMP441,76.8,Background Noise,59.8,3.2,-111,4.5
2025-12-11 16:33:05,INMP441,77.0,Background Noise,60.3,2.97,-109,5.5
2025-12-11 16:34:04,INMP441,78.5,People,58.9,2.92,-109,6.0
2025-12-11 16:35:04,INMP441,66.4,People,60.4,1.9,-107,7.3
2025-12-11 16:36:05,INMP441,66.3,People,60.3,1.96,-110,2.3
2025-12-11 16:37:05,INMP441,71.2,People,60.8,2.0,-105,9.3
2025-12-11 16:38:05,INMP441,64.9,People,59.7,1.78,-110,5.8
2025-12-11 16:39:05,INMP441,64.7,People,59.9,1.73,-109,6.3
2025-12-11 16:40:05,INMP441,71.5,People,59.9,2.08,-104,10.0
2025-12-11 16:42:06,INMP441,63.8,People,59.7,1.74,-110,5.5
2025-12-11 16:43:06,INMP441,64.1,People,59.7,1.64,-107,7.3
2025-12-11 16:44:06,INMP441,74.6,Background Noise,60.9,2.22,-110,2.8
2025-12-11 16:45:00,INMP441,67.0,People,61.1,2.06,-105,9.5
2025-12-11 16:46:00,INMP441,68.0,Background Noise,60.5,1.76,-110,5.8
2025-12-11 16:47:00,INMP441,66.8,People,60.7,1.81,-113,2.5
2025-12-11 16:48:01,INMP441,64.2,People,59.8,1.71,-111,3.0
2025-12-11 16:49:01,INMP441,72.7,People,61.4,2.56,-109,5.8
2025-12-11 16:50:01,INMP441,71.1,People,61.5,2.63,-116,-5.5
2025-12-11 16:51:01,INMP441,67.9,People,60.7,1.99,-109,6.3
2025-12-11 16:52:20,INMP441,65.8,People,60.5,1.64,-111,4.3
2025-12-11 16:53:01,INMP441,70.0,People,59.9,1.91,-107,8.3
2025-12-11 16:54:01,INMP441,68.8,People,60.4,1.93,-113,2.0
2025-12-11 16:55:01,INMP441,64.2,People,59.7,1.79,-111,2.5
2025-12-11 16:56:01,INMP441,73.0,Background Noise,60.8,2.47,-112,3.8
2025-12-11 16:57:01,INMP441,69.2,People,60.2,2.01,-110,4.8
2025-12-11 16:58:01,INMP441,66.7,People,61.2,1.81,-113,-0.8
2025-12-11 16:59:01,INMP441,72.7,Background Noise,60.1,2.15,-110,5.8
2025-12-11 17:00:01,INMP441,69.8,People,60.6,1.75,-117,-5.0
2025-12-11 17:01:01,INMP441,73.2,People,60.0,1.9,-107,8.3
2025-12-11 17:02:01,INMP441,66.2,People,60.1,1.99,-115,-1.3
2025-12-11 17:03:01,INMP441,65.4,People,59.8,1.95,-111,5.0
2025-12-11 17:04:01,INMP441,75.3,Background Noise,61.0,2.54,-115,-4.0
2025-12-11 17:05:01,INMP441,68.6,Background Noise,59.8,1.84,-110,5.3
2025-12-11 17:06:01,INMP441,66.5,Background Noise,59.5,1.77,-113,2.0
2025-12-11 17:07:01,INMP441,63.9,Background Noise,59.3,1.68,-114,0.5
2025-12-11 17:08:01,INMP441,66.8,Background Noise,59.8,1.8,-114,-0.5
2025-12-11 17:09:01,INMP441,65.3,People,59.9,1.85,-107,7.5
2025-12-11 17:10:01,INMP441,65.5,Background Noise,59.8,1.57,-110,5.3
2025-12-11 17:11:01,INMP441,65.5,Background Noise,60.2,1.69,-110,5.3
2025-12-11 17:12:01,INMP441,63.5,People,59.3,1.65,-112,3.0
2025-12-11 17:13:01,INMP441,63.9,Background Noise,59.4,1.68,-109,6.5
2025-12-11 17:14:02,INMP441,65.5,People,60.0,1.6,-107,8.3
2025-12-11 17:15:02,INMP441,64.5,People,59.7,1.82,-115,-1.0
2025-12-11 17:16:02,INMP441,67.5,Background Noise,59.5,1.8,-110,5.3
2025-12-11 17:17:02,INMP441,71.3,People,60.3,2.14,-107,7.8
2025-12-11 17:18:02,INMP441,68.9,People,60.1,2.3,-109,6.5
2025-12-11 17:19:02,INMP441,68.6,People,60.2,2.12,-106,8.5
2025-12-11 17:20:02,INMP441,69.4,Vehicle,60.5,2.19,-110,5.0
2025-12-11 17:21:02,INMP441,74.0,People,61.3,2.49,-111,4.3
2025-12-11 17:22:02,INMP441,68.3,People,61.0,2.24,-111,4.3
2025-12-11 17:23:02,INMP441,71.2,People,61.2,2.25,-114,-0.8
2025-12-11 17:24:02,INMP441,68.2,People,60.8,2.45,-113,1.8
2025-12-11 17:25:02,INMP441,67.1,People,60.3,1.88,-109,6.5
2025-12-11 17:26:02,INMP441,68.8,People,61.0,2.13,-110,5.3
2025-12-11 17:27:02,INMP441,69.3,People,62.1,2.38,-106,8.8
2025-12-11 17:28:02,INMP441,68.7,People,61.6,2.38,-112,3.0
2025-12-11 17:29:02,INMP441,69.4,People,62.0,2.47,-106,8.8
2025-12-11 17:30:02,INMP441,68.6,People,61.4,2.18,-111,1.8
2025-12-11 17:31:02,INMP441,72.2,People,62.6,2.81,-108,7.3
2025-12-11 17:32:02,INMP441,76.9,People,62.6,2.95,-116,-2.0
2025-12-11 17:33:02,INMP441,76.0,People,61.7,2.47,-116,-2.8
2025-12-11 17:34:02,INMP441,73.4,People,62.8,2.59,-106,8.5
2025-12-11 17:35:02,INMP441,75.3,People,62.4,2.92,-106,8.8
2025-12-11 17:36:02,INMP441,72.0,People,62.1,2.71,-114,1.5
2025-12-11 17:37:02,INMP441,80.0,People,61.5,2.89,-115,-0.3
2025-12-11 17:38:02,INMP441,71.1,People,62.3,2.39,-115,-4.8
2025-12-11 17:39:02,INMP441,68.6,People,61.7,2.2,-115,-1.8
2025-12-11 17:40:03,INMP441,68.9,People,61.9,2.05,-110,5.8
2025-12-11 17:41:03,INMP441,67.7,People,60.6,2.02,-106,5.8
2025-12-11 17:42:03,INMP441,67.8,People,60.5,1.79,-108,7.8
2025-12-11 17:43:03,INMP441,70.6,People,61.6,2.16,-109,6.3
2025-12-11 17:44:03,INMP441,72.8,People,61.1,2.06,-112,3.3
2025-12-11 17:45:03,INMP441,67.1,People,60.8,1.92,-107,7.5
2025-12-11 17:46:03,INMP441,68.6,People,61.3,2.11,-109,4.8
2025-12-11 17:47:03,INMP441,65.9,People,61.2,1.88,-115,-0.8
2025-12-11 17:48:03,INMP441,68.2,People,61.4,1.87,-116,-4.8
2025-12-11 17:49:03,INMP441,68.1,People,61.2,2.35,-109,5.0
2025-12-11 17:50:03,INMP441,64.2,Background Noise,59.9,1.67,-111,3.8
2025-12-11 17:51:03,INMP441,71.2,People,60.9,2.1,-108,8.0
2025-12-11 17:52:03,INMP441,65.8,People,60.6,1.94,-115,-0.3
2025-12-11 17:53:03,INMP441,64.8,People,59.4,1.71,-109,6.5
2025-12-11 17:54:03,INMP441,63.9,People,59.4,1.76,-109,6.0
2025-12-11 17:55:03,INMP441,65.8,People,59.3,1.73,-103,7.5
2025-12-11 17:56:03,INMP441,64.9,Background Noise,59.9,1.75,-108,2.0
2025-12-11 17:57:03,INMP441,66.9,Vehicle,59.9,2.02,-109,6.8
2025-12-11 17:58:03,INMP441,66.5,People,59.9,1.93,-111,4.3
2025-12-11 17:59:03,INMP441,65.8,People,60.1,1.77,-110,4.8
2025-12-11 18:00:03,INMP441,64.3,People,59.5,1.57,-112,3.8
2025-12-11 18:01:03,INMP441,69.6,People,60.8,2.31,-114,
2025-12-11 18:02:03,INMP441,70.2,People,61.7,2.82,-113,1.8
2025-12-11 18:03:03,INMP441,67.1,People,61.5,2.09,-109,5.8
2025-12-11 18:04:03,INMP441,71.1,People,61.0,2.42,-109,5.5
2025-12-11 18:05:03,INMP441,75.5,People,61.0,2.51,-107,7.0
2025-12-11 18:06:04,INMP441,68.3,People,61.1,2.06,-110,4.8
2025-12-11 18:07:04,INMP441,66.0,People,60.6,1.89,-118,-12.0
2025-12-11 18:08:04,INMP441,68.7,People,60.7,2.22,-116,-4.8
2025-12-11 18:09:04,INMP441,65.4,People,60.0,1.84,-111,2.8
2025-12-11 18:10:04,INMP441,65.8,People,60.3,1.88,-110,5.3
2025-12-11 18:11:04,INMP441,67.3,People,60.1,1.98,-109,6.5
2025-12-11 18:12:04,INMP441,68.1,People,60.7,2.29,-111,4.8
2025-12-11 18:13:04,INMP441,76.3,People,60.6,2.22,-108,7.5
2025-12-11 18:14:04,INMP441,75.8,People,60.4,2.46,-108,7.0
2025-12-11 18:15:04,INMP441,66.8,People,60.5,1.86,-108,5.8
2025-12-11 18:16:04,INMP441,71.0,People,60.7,2.49,-107,7.5
2025-12-11 18:17:04,INMP441,69.6,People,61.3,2.42,-115,-0.8
2025-12-11 18:18:04,INMP441,69.1,People,60.7,2.16,-114,1.0
2025-12-11 18:19:04,INMP441,69.3,People,60.5,2.29,-108,7.0
2025-12-11 18:20:04,INMP441,66.1,People,60.4,1.84,-113,1.0
2025-12-11 18:21:04,INMP441,71.7,People,60.8,2.45,-112,3.0
2025-12-11 18:22:04,INMP441,63.9,People,60.1,1.59,-110,5.5
2025-12-11 18:23:04,INMP441,68.1,People,61.2,2.16,-111,4.3
2025-12-11 18:24:04,INMP441,68.2,People,60.7,2.01,-110,5.3
2025-12-11 18:25:04,INMP441,63.6,People,59.4,1.64,-112,1.3
2025-12-11 18:26:04,INMP441,65.7,Background Noise,59.4,1.83,-107,8.3
2025-12-11 18:27:04,INMP441,73.7,People,60.4,2.79,-106,8.5
2025-12-11 18:28:04,INMP441,73.5,People,60.1,2.34,-112,2.8
2025-12-11 18:29:04,INMP441,66.6,People,59.8,1.75,-113,
2025-12-11 18:30:04,INMP441,69.0,People,60.5,2.44,-112,3.5
2025-12-11 18:31:04,INMP441,64.9,People,59.8,1.9,-109,6.3
2025-12-11 18:32:04,INMP441,64.7,People,59.2,1.69,-109,7.0
2025-12-11 18:33:04,INMP441,63.0,People,59.0,1.83,-109,6.5
2025-12-11 18:34:05,INMP441,63.9,People,59.2,1.72,-114,
2025-12-11 18:35:05,INMP441,67.0,People,59.9,2.17,-109,4.0
2025-12-11 18:37:05,INMP441,67.9,Background Noise,59.4,1.85,-116,-3.8
2025-12-11 18:38:05,INMP441,64.2,Background Noise,59.3,1.8,-110,5.3
2025-12-11 18:39:05,INMP441,71.7,People,59.6,2.22,-113,1.8
2025-12-11 18:40:05,INMP441,70.8,People,59.4,2.13,-108,7.5
2025-12-11 18:41:05,INMP441,65.3,People,59.1,1.88,-111,4.5
2025-12-11 18:42:05,INMP441,63.8,People,59.3,1.79,-111,3.5
2025-12-11 18:43:05,INMP441,64.1,People,59.4,1.72,-110,5.3
2025-12-11 18:44:05,INMP441,67.5,People,60.0,1.96,-112,3.8
2025-12-11 18:45:05,INMP441,63.2,People,59.1,1.73,-112,3.5
2025-12-11 18:46:05,INMP441,71.4,People,60.3,2.59,-111,3.8
2025-12-11 18:47:05,INMP441,68.2,Vehicle,59.7,1.76,-110,5.5
2025-12-11 18:48:05,INMP441,80.0,People,60.0,3.47,-112,0.8
2025-12-11 18:49:05,INMP441,63.0,People,59.0,1.71,-113,1.5
2025-12-11 18:50:05,INMP441,65.9,People,59.4,1.91,-112,1.8
2025-12-11 18:51:05,INMP441,63.9,People,59.1,1.81,-105,9.3
2025-12-11 18:52:05,INMP441,64.1,Background Noise,59.1,1.77,-111,4.8
2025-12-11 18:53:05,INMP441,64.7,People,59.6,1.77,-106,8.5
2025-12-11 18:54:05,INMP441,66.7,People,60.2,1.91,-107,8.8
2025-12-11 18:55:05,INMP441,65.8,People,59.9,1.68,-110,5.3
2025-12-11 18:56:05,INMP441,64.0,People,59.7,1.56,-107,6.5
2025-12-11 18:57:05,INMP441,64.0,People,59.6,1.69,-109,6.0
2025-12-11 18:58:05,INMP441,63.8,People,59.3,1.67,-108,7.0
2025-12-11 18:59:05,INMP441,63.8,People,59.2,1.82,-114,-0.5
2025-12-11 19:00:06,INMP441,64.8,People,59.6,1.78,-109,6.5
2025-12-11 19:01:06,INMP441,66.9,People,59.6,2.1,-112,2.3
2025-12-11 19:02:06,INMP441,64.1,People,59.4,1.78,-114,-0.3
2025-12-11 19:03:06,INMP441,64.9,Background Noise,59.4,1.75,-108,6.5
2025-12-11 19:04:06,INMP441,70.4,People,59.5,2.12,-108,7.0
2025-12-11 19:05:06,INMP441,63.4,Background Noise,60.0,1.59,-112,3.5
2025-12-11 19:06:06,INMP441,65.2,People,59.5,1.7,-114,-3.3
2025-12-11 19:07:06,INMP441,64.2,Background Noise,59.2,1.49,-110,5.5
2025-12-11 19:08:06,INMP441,65.0,People,59.4,1.73,-112,3.3
2025-12-11 19:09:06,INMP441,73.9,People,59.6,2.37,-107,1.3
2025-12-11 19:10:06,INMP441,69.5,People,59.3,1.93,-109,6.3
2025-12-11 19:11:06,INMP441,64.0,People,59.6,1.71,-109,5.8
2025-12-11 19:12:06,INMP441,64.4,People,59.7,1.57,-107,7.8
2025-12-11 19:13:06,INMP441,64.5,People,59.8,1.79,-112,2.3
2025-12-11 19:14:06,INMP441,66.0,People,60.3,1.82,-114,1.0
2025-12-11 19:15:06,INMP441,63.9,People,59.5,1.66,-111,3.0
2025-12-11 19:16:06,INMP441,64.4,Background Noise,59.3,1.75,-113,2.3
2025-12-11 19:17:06,INMP441,66.3,People,60.4,2.01,-112,3.5
2025-12-11 19:18:06,INMP441,69.4,People,60.4,2.12,-108,7.3
2025-12-11 19:19:06,INMP441,64.3,People,59.7,1.79,-116,-4.3
2025-12-11 19:21:06,INMP441,68.3,People,60.8,2.33,-109,6.8
2025-12-11 19:22:06,INMP441,63.0,People,59.4,1.65,-113,1.3
2025-12-11 19:23:06,INMP441,64.6,Background Noise,59.6,1.73,-111,4.5
2025-12-11 19:24:06,INMP441,65.0,Background Noise,59.4,1.87,-111,4.5
2025-12-11 19:25:06,INMP441,69.5,People,59.4,2.05,-111,4.5
2025-12-11 19:26:07,INMP441,64.0,People,59.3,1.78,-110,5.3
2025-12-11 19:27:07,INMP441,64.1,People,59.3,1.69,-108,7.0
2025-12-11 19:28:07,INMP441,63.8,People,58.9,1.85,-110,3.8
2025-12-11 19:29:07,INMP441,63.5,People,59.0,1.77,-112,2.5
2025-12-11 19:30:07,INMP441,64.0,People,59.1,1.87,-107,7.5
2025-12-11 19:31:07,INMP441,66.4,Background Noise,59.4,2.02,-108,7.3
2025-12-11 19:32:07,INMP441,66.7,People,59.9,2.21,-108,6.3
2025-12-11 19:33:07,INMP441,64.2,Background Noise,59.2,1.82,-107,8.0
2025-12-11 19:34:07,INMP441,70.2,People,60.3,2.02,-106,8.8
2025-12-11 19:35:07,INMP441,65.7,People,60.0,1.9,-112,2.0
2025-12-11 19:36:07,INMP441,64.6,People,59.5,1.68,-108,7.3
2025-12-11 19:37:07,INMP441,64.2,People,59.3,1.59,-113,2.0
2025-12-11 19:38:07,INMP441,64.0,People,59.4,1.76,-108,7.5
2025-12-11 19:39:07,INMP441,63.7,Background Noise,59.4,1.7,-110,4.3
2025-12-11 19:40:07,INMP441,63.9,People,59.5,1.77,-115,
2025-12-11 19:41:07,INMP441,72.6,People,59.7,2.4,-107,6.5
2025-12-11 19:42:07,INMP441,64.7,Background Noise,59.4,1.65,-104,9.8
2025-12-11 19:43:07,INMP441,70.6,People,60.0,2.01,-105,9.5
2025-12-11 19:44:07,INMP441,68.6,People,59.7,1.86,-107,8.0
2025-12-11 19:45:07,INMP441,65.9,People,60.0,2.09,-106,8.0
2025-12-11 19:46:07,INMP441,70.1,People,61.1,2.48,-108,7.3
2025-12-11 19:47:07,INMP441,68.8,People,60.6,2.16,-107,6.0
2025-12-11 19:48:07,INMP441,69.3,People,61.6,2.69,-109,6.3
2025-12-11 19:49:07,INMP441,69.9,People,60.1,1.95,-107,7.8
2025-12-11 19:50:07,INMP441,65.0,People,60.1,1.76,-112,2.8
2025-12-11 19:51:07,INMP441,68.1,People,60.7,1.91,-108,5.8
2025-12-11 19:52:08,INMP441,74.1,People,62.1,2.98,-104,-1.0
2025-12-11 19:53:08,INMP441,68.5,People,60.3,2.0,-107,7.8
2025-12-11 19:54:08,INMP441,70.1,People,61.0,2.57,-106,8.8
2025-12-11 19:55:08,INMP441,66.7,People,60.2,1.89,-109,6.3
2025-12-11 19:56:08,INMP441,84.3,People,61.8,3.85,-113,2.3
2025-12-11 19:57:08,INMP441,63.9,Background Noise,59.6,1.68,-108,5.8
2025-12-11 19:58:08,INMP441,67.3,People,60.0,1.95,-104,11.3
2025-12-11 19:59:08,INMP441,65.0,People,59.8,1.74,-110,5.5
2025-12-11 20:00:08,INMP441,64.4,People,59.4,1.81,-105,9.8
2025-12-11 20:01:08,INMP441,72.3,People,60.1,2.26,-108,7.0
2025-12-11 20:02:08,INMP441,67.1,People,60.0,1.93,-110,5.0
2025-12-11 20:03:08,INMP441,68.2,Background Noise,60.8,2.26,-107,7.8
2025-12-11 20:04:08,INMP441,67.4,People,60.6,2.13,-109,6.0
2025-12-11 20:05:08,INMP441,66.2,People,60.1,1.93,-110,2.8
2025-12-11 20:06:08,INMP441,71.3,People,62.0,2.71,-107,7.8
2025-12-11 20:07:08,INMP441,72.6,People,61.5,2.97,-113,1.0
2025-12-11 20:08:08,INMP441,71.8,People,61.0,2.08,-108,7.5
2025-12-11 20:09:08,INMP441,72.4,People,61.8,2.41,-109,6.5
2025-12-11 20:10:08,INMP441,68.1,People,61.4,2.18,-111,4.5
2025-12-11 20:11:08,INMP441,66.4,People,60.5,1.86,-110,5.8
2025-12-11 20:12:08,INMP441,68.5,People,60.2,1.85,-111,5.0
2025-12-11 20:13:08,INMP441,69.7,People,61.3,2.16,-110,5.8
2025-12-11 20:14:08,INMP441,71.1,People,60.5,2.19,-108,6.3
2025-12-11 20:15:08,INMP441,69.2,People,61.2,2.02,-106,6.0
2025-12-11 20:16:08,INMP441,68.9,People,61.6,2.22,-105,9.5
2025-12-11 20:17:09,INMP441,67.3,People,61.0,2.04,-107,7.0
2025-12-11 20:18:09,INMP441,72.7,People,61.3,2.55,-107,7.0
2025-12-11 20:19:09,INMP441,69.2,People,60.8,2.13,-109,3.8
2025-12-11 20:20:09,INMP441,67.6,People,60.8,1.87,-106,8.0
2025-12-11 20:21:09,INMP441,71.2,People,60.9,2.37,-108,7.0
2025-12-11 20:22:09,INMP441,71.7,People,60.7,2.42,-112,-1.3
2025-12-11 20:23:09,INMP441,70.3,People,60.8,2.18,-111,3.3
2025-12-11 20:24:09,INMP441,66.6,People,60.7,1.93,-109,7.0
2025-12-11 20:25:09,INMP441,64.6,People,60.0,1.8,-107,7.8
2025-12-11 20:26:09,INMP441,67.4,People,60.1,1.84,-108,7.3
2025-12-11 20:27:09,INMP441,64.5,People,59.7,1.78,-107,8.0
2025-12-11 20:28:09,INMP441,65.4,People,60.1,1.81,-108,-2.0
2025-12-11 20:29:09,INMP441,65.2,People,59.7,1.77,-112,0.8
2025-12-11 20:30:09,INMP441,62.5,Background Noise,59.4,1.68,-107,8.0
2025-12-11 20:31:09,INMP441,63.4,People,59.1,1.74,-105,9.5
2025-12-11 20:32:09,INMP441,64.4,People,59.4,1.89,-108,7.5
2025-12-11 20:33:09,INMP441,63.9,People,59.8,1.6,-111,4.5
2025-12-11 20:34:09,INMP441,64.2,People,59.9,1.78,-107,8.0
2025-12-11 20:35:09,INMP441,64.0,People,59.5,1.59,-111,4.0
2025-12-11 20:36:09,INMP441,63.9,Background Noise,59.4,1.59,-115,-0.3
2025-12-11 20:37:09,INMP441,64.7,People,59.7,1.72,-110,5.5
2025-12-11 20:38:09,INMP441,62.8,Background Noise,59.4,1.69,-108,6.8
2025-12-11 20:39:09,INMP441,67.8,People,60.8,2.35,-104,10.3
2025-12-11 20:40:09,INMP441,73.4,People,62.1,2.53,-107,7.8
2025-12-11 20:41:09,INMP441,66.3,People,60.4,1.79,-102,11.3
2025-12-11 20:42:09,INMP441,72.6,People,62.1,2.4,-114,0.5
2025-12-11 20:43:09,INMP441,70.3,People,62.9,2.47,-110,4.0
2025-12-11 20:44:09,INMP441,68.5,People,62.6,2.32,-110,5.3
2025-12-11 20:45:09,INMP441,68.8,People,61.9,2.65,-104,10.3
2025-12-11 20:46:10,INMP441,72.4,People,62.7,2.55,-116,-3.5
2025-12-11 20:47:10,INMP441,66.6,People,61.1,1.81,-107,6.8
2025-12-11 20:48:10,INMP441,69.1,People,60.9,2.23,-106,8.5
2025-12-11 20:49:10,INMP441,69.6,People,60.7,1.92,-103,10.5
2025-12-11 20:50:10,INMP441,67.0,People,60.2,1.89,-110,5.8
2025-12-11 20:51:10,INMP441,67.3,People,60.3,2.05,-108,6.0
2025-12-11 20:52:10,INMP441,63.1,People,59.3,1.56,-109,6.8
2025-12-11 20:53:10,INMP441,63.5,People,59.4,1.75,-110,4.8
2025-12-11 20:54:10,INMP441,65.9,People,59.4,1.8,-106,8.0
2025-12-11 20:55:10,INMP441,63.8,People,59.3,1.71,-108,6.0
2025-12-11 20:56:16,INMP441,63.8,People,59.3,1.83,-104,10.3
2025-12-11 20:57:10,INMP441,64.0,People,59.4,1.6,-103,10.8
2025-12-11 20:58:10,INMP441,64.0,People,59.3,1.77,-105,9.5
2025-12-11 20:59:10,INMP441,66.1,People,59.5,1.81,-108,7.3
2025-12-11 21:00:10,INMP441,64.0,People,59.1,1.74,-107,7.8
2025-12-11 21:01:10,INMP441,65.4,People,59.3,1.73,-109,6.3
2025-12-11 21:02:10,INMP441,66.9,People,59.8,1.85,-110,5.8
2025-12-11 21:03:10,INMP441,63.9,Background Noise,59.4,1.7,-106,6.5
2025-12-11 21:04:10,INMP441,64.8,People,59.9,1.84,-105,9.0
2025-12-11 21:05:10,INMP441,64.5,Background Noise,59.7,1.61,-107,7.8
2025-12-11 21:06:10,INMP441,65.6,People,60.2,1.72,-104,10.0
2025-12-11 21:07:10,INMP441,67.8,People,61.1,2.08,-106,8.0
2025-12-11 21:08:10,INMP441,64.9,People,59.7,1.8,-107,7.8
2025-12-11 21:09:10,INMP441,64.5,People,59.8,1.6,-103,10.5
