time,deviceName,accXRMS,accYRMS,accZRMS,temperature,humidity,bvoc,iaq,anomaly
2026-05-29 08:30:01,optaA,534.0,100.0,108.0,1.91,39.62,2.917,5216.0,1.82
2026-05-29 08:30:02,optaA,535.0,100.0,75.0,2.68,40.35,2.917,5216.0,1.86
2026-05-29 08:30:03,optaA,536.0,104.0,62.0,2.8,40.48,2.917,5216.0,1.86
2026-05-29 08:30:04,optaA,537.0,103.0,108.0,1.92,39.54,2.917,5216.0,1.86
2026-05-29 08:30:05,optaA,538.0,100.0,82.0,2.13,39.87,2.917,5216.0,1.89
2026-05-29 08:30:06,optaA,539.0,100.0,113.0,3.32,40.91,2.917,5216.0,1.89
2026-05-29 08:30:07,optaA,540.0,102.0,130.0,3.27,40.81,2.917,5216.0,1.89
2026-05-29 08:30:08,optaA,541.0,100.0,63.0,1.91,39.5,2.917,5216.0,1.89
2026-05-29 08:30:09,optaA,542.0,100.0,88.0,2.92,40.44,2.917,5217.0,1.9
2026-05-29 08:30:10,optaA,543.0,100.0,102.0,3.05,40.55,2.917,5217.0,1.9
2026-05-29 08:30:11,optaA,544.0,101.0,103.0,3.09,40.56,2.917,5217.0,1.9
2026-05-29 08:30:12,optaA,545.0,103.0,115.0,2.94,40.41,2.916,5222.0,1.91
2026-05-29 08:30:13,optaA,546.0,104.0,64.0,2.85,40.67,2.916,5222.0,1.91
2026-05-29 08:30:14,optaA,547.0,102.0,47.0,2.44,39.8,2.916,5222.0,1.91
2026-05-29 08:30:15,optaA,548.0,101.0,113.0,2.8,40.61,2.916,5221.0,1.89
2026-05-29 08:30:16,optaA,549.0,100.0,111.0,2.92,40.31,2.916,5221.0,1.89
2026-05-29 08:30:17,optaA,550.0,100.0,121.0,3.09,40.73,2.916,5221.0,1.89
2026-05-29 08:30:18,optaA,551.0,103.0,145.0,3.74,41.15,2.914,5222.0,1.89
2026-05-29 08:30:19,optaA,552.0,103.0,122.0,3.03,40.79,2.914,5222.0,1.89
2026-05-29 08:30:20,optaA,553.0,100.0,139.0,3.75,41.52,2.914,5222.0,1.89
2026-05-29 08:30:21,optaA,554.0,102.0,122.0,3.8,41.56,2.913,5224.0,1.87
2026-05-29 08:30:22,optaA,555.0,100.0,89.0,3.75,41.27,2.913,5224.0,1.87
2026-05-29 08:30:23,optaA,556.0,102.0,114.0,2.53,39.77,2.913,5224.0,1.87
2026-05-29 08:30:25,optaA,557.0,100.0,95.0,2.75,40.46,2.913,5222.0,1.85
2026-05-29 08:30:26,optaA,558.0,100.0,73.0,3.49,41.47,2.913,5222.0,1.85
2026-05-29 08:30:27,optaA,559.0,100.0,91.0,2.39,39.98,2.913,5222.0,1.85
2026-05-29 08:30:28,optaA,560.0,100.0,97.0,2.59,39.88,2.912,5224.0,1.84
2026-05-29 08:30:29,optaA,561.0,100.0,140.0,3.56,41.35,2.912,5224.0,1.84
2026-05-29 08:30:30,optaA,562.0,100.0,95.0,2.34,40.01,2.912,5224.0,1.84
2026-05-29 08:30:31,optaA,563.0,103.0,64.0,2.36,39.72,2.912,5224.0,1.84
2026-05-29 08:30:32,optaA,564.0,101.0,105.0,3.51,41.18,2.912,5222.0,1.81
2026-05-29 08:30:33,optaA,565.0,103.0,111.0,2.78,40.49,2.912,5222.0,1.81
2026-05-29 08:30:34,optaA,566.0,100.0,121.0,1.97,39.49,2.912,5222.0,1.81
2026-05-29 08:30:35,optaA,567.0,100.0,130.0,3.45,41.25,2.912,5221.0,1.81
2026-05-29 08:30:36,optaA,568.0,102.0,59.0,2.28,40.17,2.912,5221.0,1.81
2026-05-29 08:30:37,optaA,569.0,104.0,105.0,3.33,40.9,2.912,5221.0,1.81
2026-05-29 08:30:38,optaA,570.0,101.0,140.0,3.72,41.38,2.912,5220.0,1.81
2026-05-29 08:30:39,optaA,571.0,102.0,98.0,3.01,40.57,2.912,5220.0,1.81
2026-05-29 08:30:40,optaA,572.0,100.0,89.0,2.28,39.79,2.912,5220.0,1.81
2026-05-29 08:30:41,optaA,573.0,100.0,127.0,3.43,41.36,2.912,5220.0,1.81
2026-05-29 08:30:42,optaA,574.0,101.0,137.0,3.72,41.53,2.912,5220.0,1.81
2026-05-29 08:30:43,optaA,575.0,102.0,92.0,2.52,40.08,2.912,5220.0,1.81
2026-05-29 08:30:44,optaA,576.0,100.0,119.0,2.21,39.56,2.912,5219.0,1.81
2026-05-29 08:30:45,optaA,577.0,100.0,99.0,2.7,40.11,2.912,5219.0,1.81
2026-05-29 08:30:46,optaA,578.0,102.0,118.0,3.51,41.46,2.912,5219.0,1.81
2026-05-29 08:30:47,optaA,579.0,100.0,136.0,3.23,40.63,2.913,5217.0,1.82
2026-05-29 08:30:48,optaA,580.0,100.0,39.0,2.32,40.15,2.913,5217.0,1.82
2026-05-29 08:30:49,optaA,581.0,100.0,90.0,2.9,40.8,2.913,5217.0,1.82
2026-05-29 08:30:50,optaA,582.0,100.0,135.0,3.07,40.61,2.913,5217.0,1.82
2026-05-29 08:30:51,optaA,583.0,100.0,128.0,1.78,39.43,2.913,5317.0,1.83
2026-05-29 08:30:52,optaA,584.0,101.0,133.0,2.83,40.55,2.913,5317.0,1.83
2026-05-29 08:30:53,optaA,585.0,100.0,138.0,3.6,41.37,2.913,5317.0,1.83
2026-05-29 08:30:54,optaA,586.0,100.0,75.0,2.36,40.02,2.913,5317.0,1.82
2026-05-29 08:30:55,optaA,587.0,101.0,152.0,3.78,41.04,2.913,5317.0,1.82
2026-05-29 08:30:56,optaA,588.0,101.0,129.0,3.87,41.26,2.913,5317.0,1.82
2026-05-29 08:30:57,optaA,589.0,102.0,97.0,2.8,40.45,2.912,5320.0,1.82
2026-05-29 08:30:58,optaA,590.0,100.0,125.0,3.06,40.65,2.912,5320.0,1.82
2026-05-29 08:30:59,optaA,591.0,100.0,120.0,3.13,40.46,2.912,5320.0,1.82
2026-05-29 08:31:00,optaA,592.0,103.0,147.0,3.61,40.76,2.912,5319.0,1.82
2026-05-29 08:31:01,optaA,593.0,100.0,91.0,3.02,40.72,2.912,5319.0,1.82
2026-05-29 08:31:02,optaA,594.0,100.0,102.0,1.92,39.32,2.912,5319.0,1.82
2026-05-29 08:31:03,optaA,595.0,101.0,80.0,2.86,40.47,2.911,5321.0,1.81
2026-05-29 08:31:04,optaA,596.0,100.0,113.0,2.31,39.94,2.911,5321.0,1.81
2026-05-29 08:31:05,optaA,597.0,100.0,88.0,3.2,41.14,2.911,5321.0,1.81
2026-05-29 08:31:06,optaA,598.0,100.0,102.0,3.34,41.23,2.912,5318.0,1.81
2026-05-29 08:31:07,optaA,599.0,100.0,98.0,2.68,40.16,2.912,5318.0,1.81
2026-05-29 08:31:08,optaA,600.0,103.0,64.0,2.7,40.35,2.912,5318.0,1.81
2026-05-29 08:31:09,optaA,601.0,100.0,64.0,2.11,39.56,2.912,5318.0,1.81
2026-05-29 08:31:10,optaA,602.0,102.0,116.0,4.01,41.52,2.912,5318.0,1.81
2026-05-29 08:31:11,optaA,603.0,100.0,76.0,2.81,40.41,2.912,5318.0,1.81
2026-05-29 08:31:12,optaA,604.0,100.0,64.0,2.31,39.98,2.912,5318.0,1.81
2026-05-29 08:31:13,optaA,605.0,100.0,80.0,3.17,40.6,2.91,5222.0,1.8
2026-05-29 08:31:14,optaA,606.0,103.0,186.0,3.91,41.47,2.91,5222.0,1.8
2026-05-29 08:31:15,optaA,607.0,100.0,158.0,3.34,41.45,2.91,5222.0,1.8
2026-05-29 08:31:16,optaA,608.0,101.0,124.0,3.47,41.11,2.91,5221.0,1.77
2026-05-29 08:31:17,optaA,609.0,100.0,103.0,2.49,40.0,2.91,5221.0,1.77
2026-05-29 08:31:18,optaA,610.0,100.0,119.0,3.75,41.34,2.91,5221.0,1.77
2026-05-29 08:31:19,optaA,611.0,100.0,75.0,2.54,40.01,2.908,5225.0,1.75
2026-05-29 08:31:20,optaA,612.0,100.0,87.0,2.72,40.16,2.908,5225.0,1.75
2026-05-29 08:31:21,optaA,613.0,101.0,141.0,3.5,41.58,2.908,5225.0,1.75
2026-05-29 08:31:22,optaA,614.0,100.0,119.0,3.62,41.07,2.907,5226.0,1.73
2026-05-29 08:31:23,optaA,615.0,104.0,136.0,2.82,40.16,2.907,5226.0,1.73
2026-05-29 08:31:24,optaA,616.0,100.0,155.0,3.67,41.04,2.907,5226.0,1.73
2026-05-29 08:31:25,optaA,617.0,100.0,110.0,2.43,40.04,2.907,5224.0,1.71
2026-05-29 08:31:26,optaA,618.0,100.0,199.0,3.9,41.41,2.907,5224.0,1.71
2026-05-29 08:31:27,optaA,619.0,100.0,125.0,2.64,40.26,2.907,5224.0,1.71
2026-05-29 08:31:28,optaA,620.0,100.0,98.0,1.8,39.45,2.907,5223.0,1.68
2026-05-29 08:31:29,optaA,621.0,101.0,95.0,3.11,40.78,2.907,5223.0,1.68
2026-05-29 08:31:30,optaA,622.0,100.0,162.0,3.37,40.76,2.907,5223.0,1.68
2026-05-29 08:31:31,optaA,623.0,100.0,81.0,2.55,40.04,2.907,5223.0,1.68
2026-05-29 08:31:32,optaA,624.0,104.0,112.0,3.2,40.55,2.908,5219.0,1.67
2026-05-29 08:31:33,optaA,625.0,100.0,104.0,2.34,39.43,2.908,5219.0,1.67
2026-05-29 08:31:34,optaA,626.0,100.0,99.0,2.77,40.17,2.908,5219.0,1.67
2026-05-29 08:31:35,optaA,627.0,100.0,161.0,3.55,41.49,2.908,5219.0,1.7
2026-05-29 08:31:36,optaA,628.0,101.0,133.0,3.71,41.47,2.908,5219.0,1.7
2026-05-29 08:31:37,optaA,629.0,100.0,115.0,2.45,39.86,2.908,5219.0,1.7
2026-05-29 08:31:38,optaA,630.0,100.0,138.0,3.55,41.05,2.908,5219.0,1.7
2026-05-29 08:31:39,optaA,631.0,101.0,91.0,2.13,39.37,2.908,5219.0,1.7
2026-05-29 08:31:40,optaA,632.0,100.0,69.0,2.71,40.26,2.908,5219.0,1.7
2026-05-29 08:31:41,optaA,633.0,100.0,145.0,3.45,40.9,2.908,5218.0,1.71
2026-05-29 08:31:42,optaA,634.0,100.0,116.0,2.82,40.16,2.908,5218.0,1.71
2026-05-29 08:31:43,optaA,635.0,101.0,119.0,3.55,41.55,2.908,5218.0,1.71
2026-05-29 08:31:44,optaA,636.0,100.0,123.0,3.45,40.92,2.909,5216.0,1.71
2026-05-29 08:31:45,optaA,637.0,100.0,70.0,2.5,40.14,2.909,5216.0,1.71
2026-05-29 08:31:46,optaA,638.0,100.0,103.0,3.03,40.67,2.909,5216.0,1.71
2026-05-29 08:31:47,optaA,639.0,102.0,80.0,2.7,40.46,2.909,5216.0,1.73
