time,deviceName,meterSerialNumber_tag,totalFordwardFlow,instantFlow,Vbat,time_meter_unix,time_meter_str,rssi,snr
2026-09-19 00:00:32,Prueba_laboratorio,33430245,158.782,0.0,3.64,1789776000000.0,2026-09-19 00:00:00,-103,8.0
2026-09-19 00:01:28,mt-08-b-33430231,33430231,0.425,0.0,3.48,2025705660000.0,2034-03-11 16:01:00,-106,7.2
2026-09-19 00:05:37,mt-08-b-33430250,33430250,0.041,0.0,3.36,1789776300000.0,2026-09-19 00:05:00,-96,10.2
2026-09-19 00:06:13,mt-08-b-33430251,33430251,0.041,0.0,3.42,1789776360000.0,2026-09-19 00:06:00,-96,7.8
2026-09-19 00:07:19,mt-b-08-33430397,33430397,7.47,0.012,3.68,1789776420000.0,2026-09-19 00:07:00,-104,7.5
2026-09-19 00:10:11,32862-710,32862710,805.964,0.0,3.68,2025706200000.0,2034-03-11 16:10:00,-103,9.2
2026-09-19 00:11:08,mt-08-b-33430226,33430226,0.429,0.0,3.62,2025706260000.0,2034-03-11 16:11:00,-83,9.2
2026-09-19 00:13:12,mt-08-b-33430243,33430243,0.44,0.0,3.48,1789776780000.0,2026-09-19 00:13:00,-89,10.0
2026-09-19 00:18:14,mt-08-l-32862703,32862703,0.466,0.0,3.68,1789777080000.0,2026-09-19 00:18:00,-95,9.5
2026-09-19 00:20:14,mt-08-b-33430250,33430250,0.041,0.0,3.36,1789777200000.0,2026-09-19 00:20:00,-97,9.8
2026-09-19 00:21:38,mt-08-b-33430251,33430251,0.041,0.0,3.42,1789777260000.0,2026-09-19 00:21:00,-99,10.2
2026-09-19 00:25:15,32862-710,32862710,805.964,0.0,3.68,2025707100000.0,2034-03-11 16:25:00,-84,9.5
2026-09-19 00:26:08,mt-08-b-33430226,33430226,0.429,0.0,3.62,2025707160000.0,2034-03-11 16:26:00,-94,9.0
2026-09-19 00:31:36,mt-08-b-33430231,33430231,0.425,0.0,3.48,2025707460000.0,2034-03-11 16:31:00,-107,7.2
